# index arm charge dw23_bin_center wness_bin_center value uncertainty
18226 0 0 0.157500 0.132500 3.027888 8.602315
18227 0 0 0.157500 0.137500 2.926885 8.531740
18228 0 0 0.157500 0.142500 2.827865 8.471699
18229 0 0 0.157500 0.147500 2.730859 8.420914
18230 0 0 0.157500 0.152500 2.635895 8.378218
18231 0 0 0.157500 0.157500 2.542998 8.342549
18232 0 0 0.157500 0.162500 2.452188 8.312947
18233 0 0 0.157500 0.167500 2.363483 8.288546
18234 0 0 0.157500 0.172500 2.276895 8.268569
18235 0 0 0.157500 0.177500 2.192437 8.252325
18236 0 0 0.157500 0.182500 2.110113 8.239197
18237 0 0 0.157500 0.187500 2.029930 8.228646
18238 0 0 0.157500 0.192500 1.951886 8.220197
18239 0 0 0.157500 0.197500 1.875978 8.213439
18240 0 0 0.157500 0.202500 1.802202 8.208016
18241 0 0 0.157500 0.207500 1.730549 8.203626
18242 0 0 0.157500 0.212500 1.661006 8.200014
18243 0 0 0.157500 0.217500 1.593559 8.196966
18244 0 0 0.157500 0.222500 1.528191 8.194308
18245 0 0 0.157500 0.227500 1.464882 8.191898
18246 0 0 0.157500 0.232500 1.403610 8.189625
18247 0 0 0.157500 0.237500 1.344349 8.187403
18248 0 0 0.157500 0.242500 1.287074 8.185170
18249 0 0 0.157500 0.247500 1.231753 8.182881
18250 0 0 0.157500 0.252500 1.178357 8.180511
18251 0 0 0.157500 0.257500 1.126852 8.178044
18252 0 0 0.157500 0.262500 1.077203 8.175479
18253 0 0 0.157500 0.267500 1.029373 8.172822
18254 0 0 0.157500 0.272500 0.983325 8.170084
18255 0 0 0.157500 0.277500 0.939018 8.167284
18256 0 0 0.157500 0.282500 0.896413 8.164442
18257 0 0 0.157500 0.287500 0.855467 8.161582
18258 0 0 0.157500 0.292500 0.816137 8.158727
18259 0 0 0.157500 0.297500 0.778379 8.155901
18260 0 0 0.157500 0.302500 0.742150 8.153127
18261 0 0 0.157500 0.307500 0.707404 8.150425
18262 0 0 0.157500 0.312500 0.674095 8.147815
18263 0 0 0.157500 0.317500 0.642178 8.145314
18264 0 0 0.157500 0.322500 0.611606 8.142935
18265 0 0 0.157500 0.327500 0.582334 8.140689
18266 0 0 0.157500 0.332500 0.554316 8.138586
18267 0 0 0.157500 0.337500 0.527505 8.136630
18268 0 0 0.157500 0.342500 0.501856 8.134825
18269 0 0 0.157500 0.347500 0.477323 8.133172
18270 0 0 0.157500 0.352500 0.453862 8.131668
18271 0 0 0.157500 0.357500 0.431428 8.130311
18272 0 0 0.157500 0.362500 0.409979 8.129095
18273 0 0 0.157500 0.367500 0.389471 8.128014
18274 0 0 0.157500 0.372500 0.369862 8.127059
18275 0 0 0.157500 0.377500 0.351112 8.126222
18276 0 0 0.157500 0.382500 0.333180 8.125493
18277 0 0 0.157500 0.387500 0.316028 8.124864
18278 0 0 0.157500 0.392500 0.299619 8.124323
18279 0 0 0.157500 0.397500 0.283915 8.123862
18280 0 0 0.157500 0.402500 0.268882 8.123470
18281 0 0 0.157500 0.407500 0.254486 8.123140
18282 0 0 0.157500 0.412500 0.240695 8.122862
18283 0 0 0.157500 0.417500 0.227477 8.122630
18284 0 0 0.157500 0.422500 0.214804 8.122435
18285 0 0 0.157500 0.427500 0.202647 8.122271
18286 0 0 0.157500 0.432500 0.190979 8.122134
18287 0 0 0.157500 0.437500 0.179775 8.122019
18288 0 0 0.157500 0.442500 0.169013 8.121921
18289 0 0 0.157500 0.447500 0.158669 8.121838
18290 0 0 0.157500 0.452500 0.148724 8.121766
18291 0 0 0.157500 0.457500 0.139158 8.121705
18292 0 0 0.157500 0.462500 0.129954 8.121652
18293 0 0 0.157500 0.467500 0.121095 8.121607
18294 0 0 0.157500 0.472500 0.112567 8.121569
18295 0 0 0.157500 0.477500 0.104357 8.121538
18296 0 0 0.157500 0.482500 0.096452 8.121513
18297 0 0 0.157500 0.487500 0.088843 8.121494
18298 0 0 0.157500 0.492500 0.081519 8.121481
18299 0 0 0.157500 0.497500 0.074472 8.121475
18300 0 0 0.157500 0.502500 0.067696 8.121475
18301 0 0 0.157500 0.507500 0.061185 8.121481
18302 0 0 0.157500 0.512500 0.054933 8.121494
18303 0 0 0.157500 0.517500 0.048937 8.121513
18304 0 0 0.157500 0.522500 0.043194 8.121538
18305 0 0 0.157500 0.527500 0.037702 8.121569
18306 0 0 0.157500 0.532500 0.032460 8.121607
18307 0 0 0.157500 0.537500 0.027466 8.121652
18308 0 0 0.157500 0.542500 0.022721 8.121705
18309 0 0 0.157500 0.547500 0.018225 8.121766
18310 0 0 0.157500 0.552500 0.013979 8.121838
18311 0 0 0.157500 0.557500 0.009985 8.121921
18312 0 0 0.157500 0.562500 0.006243 8.122019
18313 0 0 0.157500 0.567500 0.002757 8.122134
18314 0 0 0.157500 0.572500 -0.000473 8.122271
18315 0 0 0.157500 0.577500 -0.003445 8.122435
18316 0 0 0.157500 0.582500 -0.006156 8.122630
18317 0 0 0.157500 0.587500 -0.008604 8.122862
18318 0 0 0.157500 0.592500 -0.010789 8.123140
18319 0 0 0.157500 0.597500 -0.012709 8.123470
18320 0 0 0.157500 0.602500 -0.014362 8.123862
18321 0 0 0.157500 0.607500 -0.015748 8.124323
18322 0 0 0.157500 0.612500 -0.016867 8.124864
18323 0 0 0.157500 0.617500 -0.017720 8.125493
18324 0 0 0.157500 0.622500 -0.018307 8.126222
18325 0 0 0.157500 0.627500 -0.018630 8.127059
18326 0 0 0.157500 0.632500 -0.018692 8.128014
18327 0 0 0.157500 0.637500 -0.018495 8.129095
18328 0 0 0.157500 0.642500 -0.018045 8.130311
18329 0 0 0.157500 0.647500 -0.017345 8.131668
18330 0 0 0.157500 0.652500 -0.016402 8.133172
18331 0 0 0.157500 0.657500 -0.015222 8.134825
18332 0 0 0.157500 0.662500 -0.013813 8.136630
18333 0 0 0.157500 0.667500 -0.012185 8.138586
18334 0 0 0.157500 0.672500 -0.010346 8.140689
18335 0 0 0.157500 0.677500 -0.008308 8.142935
18336 0 0 0.157500 0.682500 -0.006083 8.145314
18337 0 0 0.157500 0.687500 -0.003683 8.147815
18338 0 0 0.157500 0.692500 -0.001124 8.150425
18339 0 0 0.157500 0.697500 0.001581 8.153127
18340 0 0 0.157500 0.702500 0.004414 8.155901
18341 0 0 0.157500 0.707500 0.007358 8.158727
18342 0 0 0.157500 0.712500 0.010394 8.161582
18343 0 0 0.157500 0.717500 0.013504 8.164442
18344 0 0 0.157500 0.722500 0.016667 8.167284
18345 0 0 0.157500 0.727500 0.019861 8.170084
18346 0 0 0.157500 0.732500 0.023063 8.172822
18347 0 0 0.157500 0.737500 0.026251 8.175479
18348 0 0 0.157500 0.742500 0.029401 8.178044
18349 0 0 0.157500 0.747500 0.032486 8.180511
18350 0 0 0.157500 0.752500 0.035481 8.182881
18351 0 0 0.157500 0.757500 0.038361 8.185170
18352 0 0 0.157500 0.762500 0.041096 8.187403
18353 0 0 0.157500 0.767500 0.043661 8.189625
18354 0 0 0.157500 0.772500 0.046025 8.191898
18355 0 0 0.157500 0.777500 0.048161 8.194308
18356 0 0 0.157500 0.782500 0.050039 8.196966
18357 0 0 0.157500 0.787500 0.051629 8.200014
18358 0 0 0.157500 0.792500 0.052902 8.203626
18359 0 0 0.157500 0.797500 0.053827 8.208016
18360 0 0 0.157500 0.802500 0.054375 8.213439
18361 0 0 0.157500 0.807500 0.054514 8.220197
18362 0 0 0.157500 0.812500 0.054215 8.228646
18363 0 0 0.157500 0.817500 0.053448 8.239197
18364 0 0 0.157500 0.822500 0.052182 8.252325
18365 0 0 0.157500 0.827500 0.050389 8.268569
18366 0 0 0.157500 0.832500 0.048038 8.288546
18367 0 0 0.157500 0.837500 0.045102 8.312947
18368 0 0 0.157500 0.842500 0.041552 8.342549
18369 0 0 0.157500 0.847500 0.037360 8.378218
18370 0 0 0.157500 0.852500 0.032499 8.420914
18371 0 0 0.157500 0.857500 0.026944 8.471699
18372 0 0 0.157500 0.862500 0.020669 8.531740
18373 0 0 0.157500 0.867500 0.013649 8.602315
18374 0 0 0.157500 0.872500 0.005862 8.684818
18375 0 0 0.157500 0.877500 -0.002715 8.780763
18376 0 0 0.157500 0.882500 -0.012104 8.891790
18377 0 0 0.157500 0.887500 -0.022323 9.019669
18378 0 0 0.157500 0.892500 -0.033393 9.166303
18379 0 0 0.157500 0.897500 -0.045329 9.333733
18380 0 0 0.157500 0.902500 -0.058148 9.524140
18381 0 0 0.157500 0.907500 -0.071864 9.739845
18382 0 0 0.157500 0.912500 -0.086490 9.983319
18383 0 0 0.157500 0.917500 -0.102038 10.257176
18384 0 0 0.157500 0.922500 -0.118518 10.564178
18385 0 0 0.157500 0.927500 -0.135936 10.907236
18386 0 0 0.157500 0.932500 -0.154301 11.289408
18387 0 0 0.157500 0.937500 -0.173616 11.713900
18388 0 0 0.157500 0.942500 -0.193885 12.184062
18389 0 0 0.157500 0.947500 -0.215108 12.703387
18390 0 0 0.157500 0.952500 -0.237286 13.275509
18391 0 0 0.157500 0.957500 -0.260415 13.904195
18392 0 0 0.157500 0.962500 -0.284491 14.593347
18393 0 0 0.157500 0.967500 -0.309509 15.346991
18394 0 0 0.157500 0.972500 -0.335461 16.169271
18395 0 0 0.157500 0.977500 -0.362336 17.064448
18396 0 0 0.157500 0.982500 -0.390124 18.036884
18397 0 0 0.157500 0.987500 -0.418811 19.091038
18398 0 0 0.157500 0.992500 -0.448381 20.231459
18399 0 0 0.157500 0.997500 -0.478818 21.462769
18400 0 0 0.162500 0.002500 5.890041 21.463783
18401 0 0 0.162500 0.007500 5.767119 20.232434
18402 0 0 0.162500 0.012500 5.644120 19.091976
18403 0 0 0.162500 0.017500 5.521145 18.037785
18404 0 0 0.162500 0.022500 5.398293 17.065315
18405 0 0 0.162500 0.027500 5.275660 16.170106
18406 0 0 0.162500 0.032500 5.153344 15.347795
18407 0 0 0.162500 0.037500 5.031437 14.594122
18408 0 0 0.162500 0.042500 4.910034 13.904943
18409 0 0 0.162500 0.047500 4.789224 13.276231
18410 0 0 0.162500 0.052500 4.669096 12.704085
18411 0 0 0.162500 0.057500 4.549736 12.184737
18412 0 0 0.162500 0.062500 4.431229 11.714554
18413 0 0 0.162500 0.067500 4.313657 11.290043
18414 0 0 0.162500 0.072500 4.197099 10.907853
18415 0 0 0.162500 0.077500 4.081632 10.564778
18416 0 0 0.162500 0.082500 3.967330 10.257761
18417 0 0 0.162500 0.087500 3.854265 9.983890
18418 0 0 0.162500 0.092500 3.742505 9.740404
18419 0 0 0.162500 0.097500 3.632115 9.524686
18420 0 0 0.162500 0.102500 3.523160 9.334270
18421 0 0 0.162500 0.107500 3.415697 9.166830
18422 0 0 0.162500 0.112500 3.309784 9.020187
18423 0 0 0.162500 0.117500 3.205474 8.892301
18424 0 0 0.162500 0.122500 3.102817 8.781267
18425 0 0 0.162500 0.127500 3.001860 8.685316
18426 0 0 0.162500 0.132500 2.902646 8.602809
18427 0 0 0.162500 0.137500 2.805217 8.532229
18428 0 0 0.162500 0.142500 2.709609 8.472184
18429 0 0 0.162500 0.147500 2.615856 8.421396
18430 0 0 0.162500 0.152500 2.523988 8.378696
18431 0 0 0.162500 0.157500 2.434033 8.343025
18432 0 0 0.162500 0.162500 2.346014 8.313422
18433 0 0 0.162500 0.167500 2.259951 8.289019
18434 0 0 0.162500 0.172500 2.175863 8.269041
18435 0 0 0.162500 0.177500 2.093763 8.252795
18436 0 0 0.162500 0.182500 2.013662 8.239667
18437 0 0 0.162500 0.187500 1.935568 8.229115
18438 0 0 0.162500 0.192500 1.859486 8.220666
18439 0 0 0.162500 0.197500 1.785416 8.213907
18440 0 0 0.162500 0.202500 1.713359 8.208483
18441 0 0 0.162500 0.207500 1.643310 8.204093
18442 0 0 0.162500 0.212500 1.575261 8.200481
18443 0 0 0.162500 0.217500 1.509204 8.197432
18444 0 0 0.162500 0.222500 1.445125 8.194774
18445 0 0 0.162500 0.227500 1.383010 8.192363
18446 0 0 0.162500 0.232500 1.322842 8.190089
18447 0 0 0.162500 0.237500 1.264600 8.187866
18448 0 0 0.162500 0.242500 1.208264 8.185632
18449 0 0 0.162500 0.247500 1.153808 8.183343
18450 0 0 0.162500 0.252500 1.101206 8.180971
18451 0 0 0.162500 0.257500 1.050431 8.178503
18452 0 0 0.162500 0.262500 1.001453 8.175937
18453 0 0 0.162500 0.267500 0.954239 8.173278
18454 0 0 0.162500 0.272500 0.908756 8.170538
18455 0 0 0.162500 0.277500 0.864971 8.167736
18456 0 0 0.162500 0.282500 0.822846 8.164893
18457 0 0 0.162500 0.287500 0.782344 8.162031
18458 0 0 0.162500 0.292500 0.743428 8.159174
18459 0 0 0.162500 0.297500 0.706058 8.156346
18460 0 0 0.162500 0.302500 0.670193 8.153570
18461 0 0 0.162500 0.307500 0.635792 8.150866
18462 0 0 0.162500 0.312500 0.602815 8.148254
18463 0 0 0.162500 0.317500 0.571218 8.145750
18464 0 0 0.162500 0.322500 0.540960 8.143368
18465 0 0 0.162500 0.327500 0.511998 8.141121
18466 0 0 0.162500 0.332500 0.484289 8.139015
18467 0 0 0.162500 0.337500 0.457790 8.137057
18468 0 0 0.162500 0.342500 0.432458 8.135249
18469 0 0 0.162500 0.347500 0.408250 8.133594
18470 0 0 0.162500 0.352500 0.385125 8.132088
18471 0 0 0.162500 0.357500 0.363040 8.130729
18472 0 0 0.162500 0.362500 0.341953 8.129511
18473 0 0 0.162500 0.367500 0.321825 8.128427
18474 0 0 0.162500 0.372500 0.302613 8.127470
18475 0 0 0.162500 0.377500 0.284280 8.126631
18476 0 0 0.162500 0.382500 0.266786 8.125901
18477 0 0 0.162500 0.387500 0.250093 8.125269
18478 0 0 0.162500 0.392500 0.234164 8.124727
18479 0 0 0.162500 0.397500 0.218964 8.124264
18480 0 0 0.162500 0.402500 0.204457 8.123871
18481 0 0 0.162500 0.407500 0.190610 8.123539
18482 0 0 0.162500 0.412500 0.177391 8.123260
18483 0 0 0.162500 0.417500 0.164768 8.123026
18484 0 0 0.162500 0.422500 0.152711 8.122830
18485 0 0 0.162500 0.427500 0.141192 8.122666
18486 0 0 0.162500 0.432500 0.130183 8.122528
18487 0 0 0.162500 0.437500 0.119657 8.122411
18488 0 0 0.162500 0.442500 0.109591 8.122312
18489 0 0 0.162500 0.447500 0.099960 8.122228
18490 0 0 0.162500 0.452500 0.090743 8.122156
18491 0 0 0.162500 0.457500 0.081919 8.122094
18492 0 0 0.162500 0.462500 0.073469 8.122041
18493 0 0 0.162500 0.467500 0.065375 8.121996
18494 0 0 0.162500 0.472500 0.057620 8.121957
18495 0 0 0.162500 0.477500 0.050190 8.121925
18496 0 0 0.162500 0.482500 0.043069 8.121900
18497 0 0 0.162500 0.487500 0.036245 8.121881
18498 0 0 0.162500 0.492500 0.029707 8.121868
18499 0 0 0.162500 0.497500 0.023443 8.121862
18500 0 0 0.162500 0.502500 0.017446 8.121862
18501 0 0 0.162500 0.507500 0.011707 8.121868
18502 0 0 0.162500 0.512500 0.006218 8.121881
18503 0 0 0.162500 0.517500 0.000974 8.121900
18504 0 0 0.162500 0.522500 -0.004030 8.121925
18505 0 0 0.162500 0.527500 -0.008800 8.121957
18506 0 0 0.162500 0.532500 -0.013338 8.121996
18507 0 0 0.162500 0.537500 -0.017647 8.122041
18508 0 0 0.162500 0.542500 -0.021730 8.122094
18509 0 0 0.162500 0.547500 -0.025588 8.122156
18510 0 0 0.162500 0.552500 -0.029221 8.122228
18511 0 0 0.162500 0.557500 -0.032630 8.122312
18512 0 0 0.162500 0.562500 -0.035815 8.122411
18513 0 0 0.162500 0.567500 -0.038777 8.122528
18514 0 0 0.162500 0.572500 -0.041513 8.122666
18515 0 0 0.162500 0.577500 -0.044025 8.122830
18516 0 0 0.162500 0.582500 -0.046310 8.123026
18517 0 0 0.162500 0.587500 -0.048367 8.123260
18518 0 0 0.162500 0.592500 -0.050197 8.123539
18519 0 0 0.162500 0.597500 -0.051798 8.123871
18520 0 0 0.162500 0.602500 -0.053169 8.124264
18521 0 0 0.162500 0.607500 -0.054310 8.124727
18522 0 0 0.162500 0.612500 -0.055221 8.125269
18523 0 0 0.162500 0.617500 -0.055902 8.125901
18524 0 0 0.162500 0.622500 -0.056353 8.126631
18525 0 0 0.162500 0.627500 -0.056577 8.127470
18526 0 0 0.162500 0.632500 -0.056574 8.128427
18527 0 0 0.162500 0.637500 -0.056346 8.129511
18528 0 0 0.162500 0.642500 -0.055897 8.130729
18529 0 0 0.162500 0.647500 -0.055229 8.132088
18530 0 0 0.162500 0.652500 -0.054348 8.133594
18531 0 0 0.162500 0.657500 -0.053257 8.135249
18532 0 0 0.162500 0.662500 -0.051963 8.137057
18533 0 0 0.162500 0.667500 -0.050472 8.139015
18534 0 0 0.162500 0.672500 -0.048792 8.141121
18535 0 0 0.162500 0.677500 -0.046930 8.143368
18536 0 0 0.162500 0.682500 -0.044896 8.145750
18537 0 0 0.162500 0.687500 -0.042700 8.148254
18538 0 0 0.162500 0.692500 -0.040352 8.150866
18539 0 0 0.162500 0.697500 -0.037865 8.153570
18540 0 0 0.162500 0.702500 -0.035251 8.156346
18541 0 0 0.162500 0.707500 -0.032524 8.159174
18542 0 0 0.162500 0.712500 -0.029699 8.162031
18543 0 0 0.162500 0.717500 -0.026790 8.164893
18544 0 0 0.162500 0.722500 -0.023815 8.167736
18545 0 0 0.162500 0.727500 -0.020790 8.170538
18546 0 0 0.162500 0.732500 -0.017734 8.173278
18547 0 0 0.162500 0.737500 -0.014665 8.175937
18548 0 0 0.162500 0.742500 -0.011603 8.178503
18549 0 0 0.162500 0.747500 -0.008569 8.180971
18550 0 0 0.162500 0.752500 -0.005583 8.183343
18551 0 0 0.162500 0.757500 -0.002668 8.185632
18552 0 0 0.162500 0.762500 0.000155 8.187866
18553 0 0 0.162500 0.767500 0.002861 8.190089
18554 0 0 0.162500 0.772500 0.005428 8.192363
18555 0 0 0.162500 0.777500 0.007832 8.194774
18556 0 0 0.162500 0.782500 0.010048 8.197432
18557 0 0 0.162500 0.787500 0.012051 8.200481
18558 0 0 0.162500 0.792500 0.013816 8.204093
18559 0 0 0.162500 0.797500 0.015317 8.208483
18560 0 0 0.162500 0.802500 0.016530 8.213907
18561 0 0 0.162500 0.807500 0.017428 8.220666
18562 0 0 0.162500 0.812500 0.017986 8.229115
18563 0 0 0.162500 0.817500 0.018178 8.239667
18564 0 0 0.162500 0.822500 0.017978 8.252795
18565 0 0 0.162500 0.827500 0.017361 8.269041
18566 0 0 0.162500 0.832500 0.016301 8.289019
18567 0 0 0.162500 0.837500 0.014774 8.313422
18568 0 0 0.162500 0.842500 0.012756 8.343025
18569 0 0 0.162500 0.847500 0.010221 8.378696
18570 0 0 0.162500 0.852500 0.007146 8.421396
18571 0 0 0.162500 0.857500 0.003509 8.472184
18572 0 0 0.162500 0.862500 -0.000714 8.532229
18573 0 0 0.162500 0.867500 -0.005543 8.602809
18574 0 0 0.162500 0.872500 -0.011001 8.685316
18575 0 0 0.162500 0.877500 -0.017106 8.781267
18576 0 0 0.162500 0.882500 -0.023878 8.892301
18577 0 0 0.162500 0.887500 -0.031335 9.020187
18578 0 0 0.162500 0.892500 -0.039495 9.166830
18579 0 0 0.162500 0.897500 -0.048374 9.334270
18580 0 0 0.162500 0.902500 -0.057986 9.524686
18581 0 0 0.162500 0.907500 -0.068345 9.740404
18582 0 0 0.162500 0.912500 -0.079464 9.983890
18583 0 0 0.162500 0.917500 -0.091354 10.257761
18584 0 0 0.162500 0.922500 -0.104025 10.564778
18585 0 0 0.162500 0.927500 -0.117486 10.907853
18586 0 0 0.162500 0.932500 -0.131744 11.290043
18587 0 0 0.162500 0.937500 -0.146804 11.714554
18588 0 0 0.162500 0.942500 -0.162671 12.184737
18589 0 0 0.162500 0.947500 -0.179347 12.704085
18590 0 0 0.162500 0.952500 -0.196835 13.276231
18591 0 0 0.162500 0.957500 -0.215133 13.904943
18592 0 0 0.162500 0.962500 -0.234240 14.594122
18593 0 0 0.162500 0.967500 -0.254153 15.347795
18594 0 0 0.162500 0.972500 -0.274867 16.170106
18595 0 0 0.162500 0.977500 -0.296375 17.065315
18596 0 0 0.162500 0.982500 -0.318669 18.037785
18597 0 0 0.162500 0.987500 -0.341740 19.091976
18598 0 0 0.162500 0.992500 -0.365577 20.232434
18599 0 0 0.162500 0.997500 -0.390167 21.463783
18600 0 0 0.167500 0.002500 5.651100 21.464675
18601 0 0 0.167500 0.007500 5.534858 20.233299
18602 0 0 0.167500 0.012500 5.418443 19.092816
18603 0 0 0.167500 0.017500 5.301951 18.038601
18604 0 0 0.167500 0.022500 5.185477 17.066109
18605 0 0 0.167500 0.027500 5.069114 16.170878
18606 0 0 0.167500 0.032500 4.952954 15.348545
18607 0 0 0.167500 0.037500 4.837088 14.594853
18608 0 0 0.167500 0.042500 4.721605 13.905654
18609 0 0 0.167500 0.047500 4.606594 13.276924
18610 0 0 0.167500 0.052500 4.492139 12.704761
18611 0 0 0.167500 0.057500 4.378325 12.185397
18612 0 0 0.167500 0.062500 4.265234 11.715198
18613 0 0 0.167500 0.067500 4.152946 11.290672
18614 0 0 0.167500 0.072500 4.041539 10.908467
18615 0 0 0.167500 0.077500 3.931088 10.565379
18616 0 0 0.167500 0.082500 3.821667 10.258349
18617 0 0 0.167500 0.087500 3.713346 9.984466
18618 0 0 0.167500 0.092500 3.606194 9.740968
18619 0 0 0.167500 0.097500 3.500275 9.525240
18620 0 0 0.167500 0.102500 3.395653 9.334813
18621 0 0 0.167500 0.107500 3.292388 9.167364
18622 0 0 0.167500 0.112500 3.190536 9.020711
18623 0 0 0.167500 0.117500 3.090152 8.892816
18624 0 0 0.167500 0.122500 2.991287 8.781774
18625 0 0 0.167500 0.127500 2.893989 8.685815
18626 0 0 0.167500 0.132500 2.798304 8.603299
18627 0 0 0.167500 0.137500 2.704273 8.532713
18628 0 0 0.167500 0.142500 2.611936 8.472661
18629 0 0 0.167500 0.147500 2.521329 8.421865
18630 0 0 0.167500 0.152500 2.432485 8.379160
18631 0 0 0.167500 0.157500 2.345432 8.343483
18632 0 0 0.167500 0.162500 2.260199 8.313873
18633 0 0 0.167500 0.167500 2.176808 8.289465
18634 0 0 0.167500 0.172500 2.095280 8.269481
18635 0 0 0.167500 0.177500 2.015632 8.253230
18636 0 0 0.167500 0.182500 1.937878 8.240097
18637 0 0 0.167500 0.187500 1.862030 8.229541
18638 0 0 0.167500 0.192500 1.788096 8.221087
18639 0 0 0.167500 0.197500 1.716082 8.214324
18640 0 0 0.167500 0.202500 1.645990 8.208897
18641 0 0 0.167500 0.207500 1.577819 8.204503
18642 0 0 0.167500 0.212500 1.511567 8.200887
18643 0 0 0.167500 0.217500 1.447228 8.197836
18644 0 0 0.167500 0.222500 1.384794 8.195174
18645 0 0 0.167500 0.227500 1.324254 8.192761
18646 0 0 0.167500 0.232500 1.265594 8.190485
18647 0 0 0.167500 0.237500 1.208799 8.188260
18648 0 0 0.167500 0.242500 1.153851 8.186024
18649 0 0 0.167500 0.247500 1.100730 8.183734
18650 0 0 0.167500 0.252500 1.049414 8.181361
18651 0 0 0.167500 0.257500 0.999878 8.178893
18652 0 0 0.167500 0.262500 0.952096 8.176326
18653 0 0 0.167500 0.267500 0.906040 8.173667
18654 0 0 0.167500 0.272500 0.861682 8.170928
18655 0 0 0.167500 0.277500 0.818989 8.168126
18656 0 0 0.167500 0.282500 0.777929 8.165284
18657 0 0 0.167500 0.287500 0.738469 8.162424
18658 0 0 0.167500 0.292500 0.700573 8.159569
18659 0 0 0.167500 0.297500 0.664205 8.156743
18660 0 0 0.167500 0.302500 0.629328 8.153969
18661 0 0 0.167500 0.307500 0.595903 8.151268
18662 0 0 0.167500 0.312500 0.563892 8.148659
18663 0 0 0.167500 0.317500 0.533255 8.146159
18664 0 0 0.167500 0.322500 0.503952 8.143782
18665 0 0 0.167500 0.327500 0.475942 8.141538
18666 0 0 0.167500 0.332500 0.449185 8.139437
18667 0 0 0.167500 0.337500 0.423640 8.137484
18668 0 0 0.167500 0.342500 0.399264 8.135682
18669 0 0 0.167500 0.347500 0.376018 8.134032
18670 0 0 0.167500 0.352500 0.353859 8.132532
18671 0 0 0.167500 0.357500 0.332747 8.131179
18672 0 0 0.167500 0.362500 0.312642 8.129967
18673 0 0 0.167500 0.367500 0.293502 8.128890
18674 0 0 0.167500 0.372500 0.275288 8.127939
18675 0 0 0.167500 0.377500 0.257961 8.127107
18676 0 0 0.167500 0.382500 0.241482 8.126383
18677 0 0 0.167500 0.387500 0.225812 8.125758
18678 0 0 0.167500 0.392500 0.210916 8.125222
18679 0 0 0.167500 0.397500 0.196756 8.124766
18680 0 0 0.167500 0.402500 0.183297 8.124380
18681 0 0 0.167500 0.407500 0.170504 8.124055
18682 0 0 0.167500 0.412500 0.158345 8.123782
18683 0 0 0.167500 0.417500 0.146785 8.123554
18684 0 0 0.167500 0.422500 0.135795 8.123364
18685 0 0 0.167500 0.427500 0.125344 8.123206
18686 0 0 0.167500 0.432500 0.115403 8.123073
18687 0 0 0.167500 0.437500 0.105944 8.122962
18688 0 0 0.167500 0.442500 0.096940 8.122869
18689 0 0 0.167500 0.447500 0.088367 8.122789
18690 0 0 0.167500 0.452500 0.080201 8.122722
18691 0 0 0.167500 0.457500 0.072417 8.122664
18692 0 0 0.167500 0.462500 0.064996 8.122614
18693 0 0 0.167500 0.467500 0.057917 8.122572
18694 0 0 0.167500 0.472500 0.051161 8.122537
18695 0 0 0.167500 0.477500 0.044710 8.122507
18696 0 0 0.167500 0.482500 0.038548 8.122483
18697 0 0 0.167500 0.487500 0.032660 8.122466
18698 0 0 0.167500 0.492500 0.027032 8.122454
18699 0 0 0.167500 0.497500 0.021651 8.122448
18700 0 0 0.167500 0.502500 0.016506 8.122448
18701 0 0 0.167500 0.507500 0.011586 8.122454
18702 0 0 0.167500 0.512500 0.006881 8.122466
18703 0 0 0.167500 0.517500 0.002383 8.122483
18704 0 0 0.167500 0.522500 -0.001914 8.122507
18705 0 0 0.167500 0.527500 -0.006018 8.122537
18706 0 0 0.167500 0.532500 -0.009934 8.122572
18707 0 0 0.167500 0.537500 -0.013666 8.122614
18708 0 0 0.167500 0.542500 -0.017219 8.122664
18709 0 0 0.167500 0.547500 -0.020596 8.122722
18710 0 0 0.167500 0.552500 -0.023799 8.122789
18711 0 0 0.167500 0.557500 -0.026829 8.122869
18712 0 0 0.167500 0.562500 -0.029689 8.122962
18713 0 0 0.167500 0.567500 -0.032379 8.123073
18714 0 0 0.167500 0.572500 -0.034899 8.123206
18715 0 0 0.167500 0.577500 -0.037250 8.123364
18716 0 0 0.167500 0.582500 -0.039430 8.123554
18717 0 0 0.167500 0.587500 -0.041441 8.123782
18718 0 0 0.167500 0.592500 -0.043280 8.124055
18719 0 0 0.167500 0.597500 -0.044947 8.124380
18720 0 0 0.167500 0.602500 -0.046441 8.124766
18721 0 0 0.167500 0.607500 -0.047762 8.125222
18722 0 0 0.167500 0.612500 -0.048908 8.125758
18723 0 0 0.167500 0.617500 -0.049878 8.126383
18724 0 0 0.167500 0.622500 -0.050674 8.127107
18725 0 0 0.167500 0.627500 -0.051293 8.127939
18726 0 0 0.167500 0.632500 -0.051737 8.128890
18727 0 0 0.167500 0.637500 -0.052005 8.129967
18728 0 0 0.167500 0.642500 -0.052100 8.131179
18729 0 0 0.167500 0.647500 -0.052021 8.132532
18730 0 0 0.167500 0.652500 -0.051770 8.134032
18731 0 0 0.167500 0.657500 -0.051351 8.135682
18732 0 0 0.167500 0.662500 -0.050766 8.137484
18733 0 0 0.167500 0.667500 -0.050018 8.139437
18734 0 0 0.167500 0.672500 -0.049112 8.141538
18735 0 0 0.167500 0.677500 -0.048052 8.143782
18736 0 0 0.167500 0.682500 -0.046844 8.146159
