index arm charge dw23_bin_center wness_bin_center value7 uncertainty7 value8 uncertainty8 value9 uncertainty9
237 0 0 -0.292500 0.187500 -0.006330 1.112485 -0.020077 1.109853 -0.003621 1.106218
238 0 0 -0.292500 0.192500 -0.006573 1.112153 -0.020753 1.109580 -0.004054 1.105905
239 0 0 -0.292500 0.197500 -0.006774 1.111857 -0.021363 1.109327 -0.004454 1.105618
240 0 0 -0.292500 0.202500 -0.006932 1.111594 -0.021909 1.109092 -0.004822 1.105353
241 0 0 -0.292500 0.207500 -0.007051 1.111360 -0.022392 1.108874 -0.005159 1.105111
242 0 0 -0.292500 0.212500 -0.007130 1.111154 -0.022813 1.108673 -0.005466 1.104888
243 0 0 -0.292500 0.217500 -0.007172 1.110971 -0.023172 1.108487 -0.005743 1.104684
244 0 0 -0.292500 0.222500 -0.007177 1.110810 -0.023472 1.108315 -0.005991 1.104498
245 0 0 -0.292500 0.227500 -0.007148 1.110668 -0.023712 1.108156 -0.006211 1.104327
246 0 0 -0.292500 0.232500 -0.007084 1.110544 -0.023895 1.108010 -0.006403 1.104172
247 0 0 -0.292500 0.237500 -0.006988 1.110435 -0.024022 1.107876 -0.006568 1.104031
248 0 0 -0.292500 0.242500 -0.006862 1.110339 -0.024093 1.107753 -0.006707 1.103902
249 0 0 -0.292500 0.247500 -0.006706 1.110255 -0.024111 1.107640 -0.006821 1.103785
250 0 0 -0.292500 0.252500 -0.006523 1.110182 -0.024075 1.107537 -0.006910 1.103679
251 0 0 -0.292500 0.257500 -0.006313 1.110117 -0.023987 1.107443 -0.006976 1.103583
252 0 0 -0.292500 0.262500 -0.006079 1.110061 -0.023850 1.107357 -0.007018 1.103496
253 0 0 -0.292500 0.267500 -0.005821 1.110011 -0.023663 1.107279 -0.007038 1.103417
254 0 0 -0.292500 0.272500 -0.005542 1.109967 -0.023428 1.107208 -0.007036 1.103346
255 0 0 -0.292500 0.277500 -0.005244 1.109928 -0.023147 1.107144 -0.007014 1.103282
256 0 0 -0.292500 0.282500 -0.004927 1.109893 -0.022820 1.107085 -0.006972 1.103224
257 0 0 -0.292500 0.287500 -0.004593 1.109862 -0.022450 1.107033 -0.006911 1.103171
258 0 0 -0.292500 0.292500 -0.004245 1.109834 -0.022036 1.106985 -0.006831 1.103124
259 0 0 -0.292500 0.297500 -0.003883 1.109808 -0.021582 1.106943 -0.006734 1.103081
260 0 0 -0.292500 0.302500 -0.003510 1.109785 -0.021088 1.106905 -0.006620 1.103042
261 0 0 -0.292500 0.307500 -0.003127 1.109764 -0.020555 1.106871 -0.006491 1.103006
262 0 0 -0.292500 0.312500 -0.002736 1.109744 -0.019986 1.106840 -0.006346 1.102974
263 0 0 -0.292500 0.317500 -0.002339 1.109725 -0.019381 1.106814 -0.006186 1.102945
264 0 0 -0.292500 0.322500 -0.001936 1.109707 -0.018741 1.106790 -0.006014 1.102918
265 0 0 -0.292500 0.327500 -0.001531 1.109691 -0.018069 1.106769 -0.005828 1.102894
266 0 0 -0.292500 0.332500 -0.001124 1.109676 -0.017366 1.106750 -0.005631 1.102871
267 0 0 -0.292500 0.337500 -0.000717 1.109661 -0.016633 1.106734 -0.005423 1.102850
268 0 0 -0.292500 0.342500 -0.000312 1.109648 -0.015872 1.106719 -0.005204 1.102831
269 0 0 -0.292500 0.347500 0.000089 1.109636 -0.015084 1.106707 -0.004976 1.102813
270 0 0 -0.292500 0.352500 0.000486 1.109624 -0.014271 1.106696 -0.004739 1.102796
271 0 0 -0.292500 0.357500 0.000875 1.109613 -0.013434 1.106687 -0.004494 1.102780
272 0 0 -0.292500 0.362500 0.001257 1.109604 -0.012575 1.106679 -0.004242 1.102764
273 0 0 -0.292500 0.367500 0.001628 1.109595 -0.011696 1.106673 -0.003984 1.102750
274 0 0 -0.292500 0.372500 0.001988 1.109588 -0.010797 1.106667 -0.003720 1.102736
275 0 0 -0.292500 0.377500 0.002336 1.109582 -0.009882 1.106662 -0.003452 1.102722
